sample	file
HGDP01256	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mozabite/HGDP01256/alignment/HGDP01256.alt_bwamem_GRCh38DH.20181023.Mozabite.cram
HGDP01257	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mozabite/HGDP01257/alignment/HGDP01257.alt_bwamem_GRCh38DH.20181023.Mozabite.cram
HGDP01258	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mozabite/HGDP01258/alignment/HGDP01258.alt_bwamem_GRCh38DH.20181023.Mozabite.cram
HGDP01259	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mozabite/HGDP01259/alignment/HGDP01259.alt_bwamem_GRCh38DH.20181023.Mozabite.cram
HGDP01260	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mozabite/HGDP01260/alignment/HGDP01260.alt_bwamem_GRCh38DH.20181023.Mozabite.cram
HGDP01261	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mozabite/HGDP01261/alignment/HGDP01261.alt_bwamem_GRCh38DH.20181023.Mozabite.cram
HGDP01262	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mozabite/HGDP01262/alignment/HGDP01262.alt_bwamem_GRCh38DH.20181023.Mozabite.cram
HGDP01263	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mozabite/HGDP01263/alignment/HGDP01263.alt_bwamem_GRCh38DH.20181023.Mozabite.cram
HGDP01264	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mozabite/HGDP01264/alignment/HGDP01264.alt_bwamem_GRCh38DH.20181023.Mozabite.cram
HGDP01265	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mozabite/HGDP01265/alignment/HGDP01265.alt_bwamem_GRCh38DH.20181023.Mozabite.cram
HGDP01266	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mozabite/HGDP01266/alignment/HGDP01266.alt_bwamem_GRCh38DH.20181023.Mozabite.cram
HGDP01267	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mozabite/HGDP01267/alignment/HGDP01267.alt_bwamem_GRCh38DH.20181023.Mozabite.cram
HGDP01268	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mozabite/HGDP01268/alignment/HGDP01268.alt_bwamem_GRCh38DH.20181023.Mozabite.cram
HGDP01269	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mozabite/HGDP01269/alignment/HGDP01269.alt_bwamem_GRCh38DH.20181023.Mozabite.cram
HGDP01270	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mozabite/HGDP01270/alignment/HGDP01270.alt_bwamem_GRCh38DH.20181023.Mozabite.cram
HGDP01271	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mozabite/HGDP01271/alignment/HGDP01271.alt_bwamem_GRCh38DH.20181023.Mozabite.cram
HGDP01272	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mozabite/HGDP01272/alignment/HGDP01272.alt_bwamem_GRCh38DH.20181023.Mozabite.cram
HGDP01275	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mozabite/HGDP01275/alignment/HGDP01275.alt_bwamem_GRCh38DH.20181023.Mozabite.cram
HGDP01276	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mozabite/HGDP01276/alignment/HGDP01276.alt_bwamem_GRCh38DH.20181023.Mozabite.cram
HGDP01277	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mozabite/HGDP01277/alignment/HGDP01277.alt_bwamem_GRCh38DH.20181023.Mozabite.cram
HGDP01279	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mozabite/HGDP01279/alignment/HGDP01279.alt_bwamem_GRCh38DH.20181023.Mozabite.cram
HGDP01280	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mozabite/HGDP01280/alignment/HGDP01280.alt_bwamem_GRCh38DH.20181023.Mozabite.cram
HGDP01282	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mozabite/HGDP01282/alignment/HGDP01282.alt_bwamem_GRCh38DH.20181023.Mozabite.cram
HGDP01283	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mandenka/HGDP01283/alignment/HGDP01283.alt_bwamem_GRCh38DH.20181023.Mandenka.cram
HGDP01285	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Mandenka/HGDP01285/alignment/HGDP01285.alt_bwamem_GRCh38DH.20181023.Mandenka.cram
HGDP01287	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/NorthernHan/HGDP01287/alignment/HGDP01287.alt_bwamem_GRCh38DH.20181023.NorthernHan.cram
HGDP01288	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/NorthernHan/HGDP01288/alignment/HGDP01288.alt_bwamem_GRCh38DH.20181023.NorthernHan.cram
HGDP01289	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/NorthernHan/HGDP01289/alignment/HGDP01289.alt_bwamem_GRCh38DH.20181023.NorthernHan.cram
HGDP01290	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/NorthernHan/HGDP01290/alignment/HGDP01290.alt_bwamem_GRCh38DH.20181023.NorthernHan.cram
HGDP01291	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/NorthernHan/HGDP01291/alignment/HGDP01291.alt_bwamem_GRCh38DH.20181023.NorthernHan.cram
HGDP01292	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/NorthernHan/HGDP01292/alignment/HGDP01292.alt_bwamem_GRCh38DH.20181023.NorthernHan.cram
HGDP01293	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/NorthernHan/HGDP01293/alignment/HGDP01293.alt_bwamem_GRCh38DH.20181023.NorthernHan.cram
HGDP01294	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/NorthernHan/HGDP01294/alignment/HGDP01294.alt_bwamem_GRCh38DH.20181023.NorthernHan.cram
HGDP01295	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/NorthernHan/HGDP01295/alignment/HGDP01295.alt_bwamem_GRCh38DH.20181023.NorthernHan.cram
HGDP01296	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/NorthernHan/HGDP01296/alignment/HGDP01296.alt_bwamem_GRCh38DH.20181023.NorthernHan.cram
HGDP01298	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Uygur/HGDP01298/alignment/HGDP01298.alt_bwamem_GRCh38DH.20181023.Uygur.cram
HGDP01299	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Uygur/HGDP01299/alignment/HGDP01299.alt_bwamem_GRCh38DH.20181023.Uygur.cram
HGDP01300	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Uygur/HGDP01300/alignment/HGDP01300.alt_bwamem_GRCh38DH.20181023.Uygur.cram
HGDP01301	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Uygur/HGDP01301/alignment/HGDP01301.alt_bwamem_GRCh38DH.20181023.Uygur.cram
HGDP01302	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Uygur/HGDP01302/alignment/HGDP01302.alt_bwamem_GRCh38DH.20181023.Uygur.cram
HGDP01303	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Uygur/HGDP01303/alignment/HGDP01303.alt_bwamem_GRCh38DH.20181023.Uygur.cram
HGDP01304	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Uygur/HGDP01304/alignment/HGDP01304.alt_bwamem_GRCh38DH.20181023.Uygur.cram
HGDP01305	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Uygur/HGDP01305/alignment/HGDP01305.alt_bwamem_GRCh38DH.20181023.Uygur.cram
HGDP01309	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Dai/HGDP01309/alignment/HGDP01309.alt_bwamem_GRCh38DH.20181023.Dai.cram
HGDP01310	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Dai/HGDP01310/alignment/HGDP01310.alt_bwamem_GRCh38DH.20181023.Dai.cram
HGDP01311	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Dai/HGDP01311/alignment/HGDP01311.alt_bwamem_GRCh38DH.20181023.Dai.cram
HGDP01313	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Dai/HGDP01313/alignment/HGDP01313.alt_bwamem_GRCh38DH.20181023.Dai.cram
HGDP01317	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Lahu/HGDP01317/alignment/HGDP01317.alt_bwamem_GRCh38DH.20181023.Lahu.cram
HGDP01318	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Lahu/HGDP01318/alignment/HGDP01318.alt_bwamem_GRCh38DH.20181023.Lahu.cram
HGDP01319	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Lahu/HGDP01319/alignment/HGDP01319.alt_bwamem_GRCh38DH.20181023.Lahu.cram
HGDP01321	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Lahu/HGDP01321/alignment/HGDP01321.alt_bwamem_GRCh38DH.20181023.Lahu.cram
HGDP01322	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Lahu/HGDP01322/alignment/HGDP01322.alt_bwamem_GRCh38DH.20181023.Lahu.cram
HGDP01326	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Lahu/HGDP01326/alignment/HGDP01326.alt_bwamem_GRCh38DH.20181023.Lahu.cram
HGDP01327	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/She/HGDP01327/alignment/HGDP01327.alt_bwamem_GRCh38DH.20181023.She.cram
HGDP01328	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/She/HGDP01328/alignment/HGDP01328.alt_bwamem_GRCh38DH.20181023.She.cram
HGDP01329	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/She/HGDP01329/alignment/HGDP01329.alt_bwamem_GRCh38DH.20181023.She.cram
HGDP01330	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/She/HGDP01330/alignment/HGDP01330.alt_bwamem_GRCh38DH.20181023.She.cram
HGDP01331	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/She/HGDP01331/alignment/HGDP01331.alt_bwamem_GRCh38DH.20181023.She.cram
HGDP01332	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/She/HGDP01332/alignment/HGDP01332.alt_bwamem_GRCh38DH.20181023.She.cram
HGDP01334	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/She/HGDP01334/alignment/HGDP01334.alt_bwamem_GRCh38DH.20181023.She.cram
HGDP01336	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/She/HGDP01336/alignment/HGDP01336.alt_bwamem_GRCh38DH.20181023.She.cram
HGDP01337	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Naxi/HGDP01337/alignment/HGDP01337.alt_bwamem_GRCh38DH.20181023.Naxi.cram
HGDP01339	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Naxi/HGDP01339/alignment/HGDP01339.alt_bwamem_GRCh38DH.20181023.Naxi.cram
HGDP01340	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Naxi/HGDP01340/alignment/HGDP01340.alt_bwamem_GRCh38DH.20181023.Naxi.cram
HGDP01341	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Naxi/HGDP01341/alignment/HGDP01341.alt_bwamem_GRCh38DH.20181023.Naxi.cram
HGDP01342	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Naxi/HGDP01342/alignment/HGDP01342.alt_bwamem_GRCh38DH.20181023.Naxi.cram
HGDP01346	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Naxi/HGDP01346/alignment/HGDP01346.alt_bwamem_GRCh38DH.20181023.Naxi.cram
HGDP01347	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Tu/HGDP01347/alignment/HGDP01347.alt_bwamem_GRCh38DH.20181023.Tu.cram
HGDP01348	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Tu/HGDP01348/alignment/HGDP01348.alt_bwamem_GRCh38DH.20181023.Tu.cram
HGDP01349	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Tu/HGDP01349/alignment/HGDP01349.alt_bwamem_GRCh38DH.20181023.Tu.cram
HGDP01351	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Tu/HGDP01351/alignment/HGDP01351.alt_bwamem_GRCh38DH.20181023.Tu.cram
HGDP01352	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Tu/HGDP01352/alignment/HGDP01352.alt_bwamem_GRCh38DH.20181023.Tu.cram
HGDP01353	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Tu/HGDP01353/alignment/HGDP01353.alt_bwamem_GRCh38DH.20181023.Tu.cram
HGDP01354	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Tu/HGDP01354/alignment/HGDP01354.alt_bwamem_GRCh38DH.20181023.Tu.cram
HGDP01356	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Tu/HGDP01356/alignment/HGDP01356.alt_bwamem_GRCh38DH.20181023.Tu.cram
HGDP01357	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Basque/HGDP01357/alignment/HGDP01357.alt_bwamem_GRCh38DH.20181023.Basque.cram
HGDP01358	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Basque/HGDP01358/alignment/HGDP01358.alt_bwamem_GRCh38DH.20181023.Basque.cram
HGDP01359	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Basque/HGDP01359/alignment/HGDP01359.alt_bwamem_GRCh38DH.20181023.Basque.cram
HGDP01360	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Basque/HGDP01360/alignment/HGDP01360.alt_bwamem_GRCh38DH.20181023.Basque.cram
HGDP01361	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Basque/HGDP01361/alignment/HGDP01361.alt_bwamem_GRCh38DH.20181023.Basque.cram
HGDP01362	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Basque/HGDP01362/alignment/HGDP01362.alt_bwamem_GRCh38DH.20181023.Basque.cram
HGDP01363	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Basque/HGDP01363/alignment/HGDP01363.alt_bwamem_GRCh38DH.20181023.Basque.cram
HGDP01366	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Basque/HGDP01366/alignment/HGDP01366.alt_bwamem_GRCh38DH.20181023.Basque.cram
HGDP01367	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Basque/HGDP01367/alignment/HGDP01367.alt_bwamem_GRCh38DH.20181023.Basque.cram
HGDP01368	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Basque/HGDP01368/alignment/HGDP01368.alt_bwamem_GRCh38DH.20181023.Basque.cram
HGDP01369	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Basque/HGDP01369/alignment/HGDP01369.alt_bwamem_GRCh38DH.20181023.Basque.cram
HGDP01370	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Basque/HGDP01370/alignment/HGDP01370.alt_bwamem_GRCh38DH.20181023.Basque.cram
HGDP01372	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Basque/HGDP01372/alignment/HGDP01372.alt_bwamem_GRCh38DH.20181023.Basque.cram
HGDP01373	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Basque/HGDP01373/alignment/HGDP01373.alt_bwamem_GRCh38DH.20181023.Basque.cram
HGDP01374	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Basque/HGDP01374/alignment/HGDP01374.alt_bwamem_GRCh38DH.20181023.Basque.cram
HGDP01375	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Basque/HGDP01375/alignment/HGDP01375.alt_bwamem_GRCh38DH.20181023.Basque.cram
HGDP01376	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Basque/HGDP01376/alignment/HGDP01376.alt_bwamem_GRCh38DH.20181023.Basque.cram
HGDP01377	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Basque/HGDP01377/alignment/HGDP01377.alt_bwamem_GRCh38DH.20181023.Basque.cram
HGDP01378	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Basque/HGDP01378/alignment/HGDP01378.alt_bwamem_GRCh38DH.20181023.Basque.cram
HGDP01379	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Basque/HGDP01379/alignment/HGDP01379.alt_bwamem_GRCh38DH.20181023.Basque.cram
HGDP01380	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Basque/HGDP01380/alignment/HGDP01380.alt_bwamem_GRCh38DH.20181023.Basque.cram
HGDP01382	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Adygei/HGDP01382/alignment/HGDP01382.alt_bwamem_GRCh38DH.20181023.Adygei.cram
HGDP01383	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Adygei/HGDP01383/alignment/HGDP01383.alt_bwamem_GRCh38DH.20181023.Adygei.cram
HGDP01384	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Adygei/HGDP01384/alignment/HGDP01384.alt_bwamem_GRCh38DH.20181023.Adygei.cram
HGDP01385	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Adygei/HGDP01385/alignment/HGDP01385.alt_bwamem_GRCh38DH.20181023.Adygei.cram
HGDP01386	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Adygei/HGDP01386/alignment/HGDP01386.alt_bwamem_GRCh38DH.20181023.Adygei.cram
HGDP01387	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Adygei/HGDP01387/alignment/HGDP01387.alt_bwamem_GRCh38DH.20181023.Adygei.cram
HGDP01388	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Adygei/HGDP01388/alignment/HGDP01388.alt_bwamem_GRCh38DH.20181023.Adygei.cram
HGDP01396	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Adygei/HGDP01396/alignment/HGDP01396.alt_bwamem_GRCh38DH.20181023.Adygei.cram
HGDP01397	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Adygei/HGDP01397/alignment/HGDP01397.alt_bwamem_GRCh38DH.20181023.Adygei.cram
HGDP01398	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Adygei/HGDP01398/alignment/HGDP01398.alt_bwamem_GRCh38DH.20181023.Adygei.cram
HGDP01399	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Adygei/HGDP01399/alignment/HGDP01399.alt_bwamem_GRCh38DH.20181023.Adygei.cram
HGDP01400	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Adygei/HGDP01400/alignment/HGDP01400.alt_bwamem_GRCh38DH.20181023.Adygei.cram
HGDP01403	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Adygei/HGDP01403/alignment/HGDP01403.alt_bwamem_GRCh38DH.20181023.Adygei.cram
HGDP01404	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/Adygei/HGDP01404/alignment/HGDP01404.alt_bwamem_GRCh38DH.20181023.Adygei.cram
HGDP01405	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/BantuKenya/HGDP01405/alignment/HGDP01405.alt_bwamem_GRCh38DH.20181023.BantuKenya.cram
HGDP01406	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/BantuKenya/HGDP01406/alignment/HGDP01406.alt_bwamem_GRCh38DH.20181023.BantuKenya.cram
HGDP01408	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/BantuKenya/HGDP01408/alignment/HGDP01408.alt_bwamem_GRCh38DH.20181023.BantuKenya.cram
HGDP01411	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/BantuKenya/HGDP01411/alignment/HGDP01411.alt_bwamem_GRCh38DH.20181023.BantuKenya.cram
HGDP01412	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/BantuKenya/HGDP01412/alignment/HGDP01412.alt_bwamem_GRCh38DH.20181023.BantuKenya.cram
HGDP01415	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/BantuKenya/HGDP01415/alignment/HGDP01415.alt_bwamem_GRCh38DH.20181023.BantuKenya.cram
HGDP01416	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/BantuKenya/HGDP01416/alignment/HGDP01416.alt_bwamem_GRCh38DH.20181023.BantuKenya.cram
HGDP01418	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/BantuKenya/HGDP01418/alignment/HGDP01418.alt_bwamem_GRCh38DH.20181023.BantuKenya.cram
HGDP01419	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGDP/data/BantuKenya/HGDP01419/alignment/HGDP01419.alt_bwamem_GRCh38DH.20181023.BantuKenya.cram
HGDP00019	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Brahui/SAMEA3302677/alignment/SAMEA3302677.alt_bwamem_GRCh38DH.20200922.Brahui.simons.cram
HGDP00027	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Brahui/SAMEA3302782/alignment/SAMEA3302782.alt_bwamem_GRCh38DH.20200922.Brahui.simons.cram
HGDP00058	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Balochi/SAMEA3449877/alignment/SAMEA3449877.alt_bwamem_GRCh38DH.20200922.Balochi.simons.cram
HGDP00090	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Balochi/SAMEA3302890/alignment/SAMEA3302890.alt_bwamem_GRCh38DH.20200922.Balochi.simons.cram
HGDP00124	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Hazara/SAMEA3302749/alignment/SAMEA3302749.alt_bwamem_GRCh38DH.20200922.Hazara.simons.cram
HGDP00125	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Hazara/SAMEA3302731/alignment/SAMEA3302731.alt_bwamem_GRCh38DH.20200922.Hazara.simons.cram
HGDP00157	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Makrani/SAMEA3302616/alignment/SAMEA3302616.alt_bwamem_GRCh38DH.20200922.Makrani.simons.cram
HGDP00160	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Makrani/SAMEA3302771/alignment/SAMEA3302771.alt_bwamem_GRCh38DH.20200922.Makrani.simons.cram
HGDP00195	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Sindhi/SAMEA3302685/alignment/SAMEA3302685.alt_bwamem_GRCh38DH.20200922.Sindhi.simons.cram
HGDP00208	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Sindhi/SAMEA3302815/alignment/SAMEA3302815.alt_bwamem_GRCh38DH.20200922.Sindhi.simons.cram
HGDP00216	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Pathan/SAMEA3302674/alignment/SAMEA3302674.alt_bwamem_GRCh38DH.20200922.Pathan.simons.cram
HGDP00232	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Pathan/SAMEA3302639/alignment/SAMEA3302639.alt_bwamem_GRCh38DH.20200922.Pathan.simons.cram
HGDP00286	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Kalash/SAMEA3302761/alignment/SAMEA3302761.alt_bwamem_GRCh38DH.20200922.Kalash.simons.cram
HGDP00328	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Kalash/SAMEA3302754/alignment/SAMEA3302754.alt_bwamem_GRCh38DH.20200922.Kalash.simons.cram
HGDP00338	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Burusho/SAMEA3302795/alignment/SAMEA3302795.alt_bwamem_GRCh38DH.20200922.Burusho.simons.cram
HGDP00428	ftp://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/simons_diversity_data/data/Burusho/SAMEA3302798/alignment/SAMEA3302798.alt_bwamem_GRCh38DH.20200922.Burusho.simons.cram
