source	sample	population	population_name	superpopulation	superpopulation_name
1000g	NA11830	CEU	CEPH	EUR	European Ancestry
1000g	NA11831	CEU	CEPH	EUR	European Ancestry
1000g	NA11832	CEU	CEPH	EUR	European Ancestry
1000g	NA11839	CEU	CEPH	EUR	European Ancestry
1000g	NA11840	CEU	CEPH	EUR	European Ancestry
1000g	NA11843	CEU	CEPH	EUR	European Ancestry
1000g	NA11881	CEU	CEPH	EUR	European Ancestry
1000g	NA11882	CEU	CEPH	EUR	European Ancestry
1000g	NA11891	CEU	CEPH	EUR	European Ancestry
1000g	NA11892	CEU	CEPH	EUR	European Ancestry
1000g	NA11893	CEU	CEPH	EUR	European Ancestry
1000g	NA11894	CEU	CEPH	EUR	European Ancestry
1000g	NA11917	CEU	CEPH	EUR	European Ancestry
1000g	NA11918	CEU	CEPH	EUR	European Ancestry
1000g	NA11919	CEU	CEPH	EUR	European Ancestry
1000g	NA11920	CEU	CEPH	EUR	European Ancestry
1000g	NA11930	CEU	CEPH	EUR	European Ancestry
1000g	NA11931	CEU	CEPH	EUR	European Ancestry
1000g	NA11932	CEU	CEPH	EUR	European Ancestry
1000g	NA11933	CEU	CEPH	EUR	European Ancestry
1000g	NA11992	CEU	CEPH	EUR	European Ancestry
1000g	NA11993	CEU	CEPH	EUR	European Ancestry
1000g	NA11994	CEU	CEPH	EUR	European Ancestry
1000g	NA11995	CEU	CEPH	EUR	European Ancestry
1000g	NA12003	CEU	CEPH	EUR	European Ancestry
1000g	NA12004	CEU	CEPH	EUR	European Ancestry
1000g	NA12005	CEU	CEPH	EUR	European Ancestry
1000g	NA12006	CEU	CEPH	EUR	European Ancestry
1000g	NA12043	CEU	CEPH	EUR	European Ancestry
1000g	NA12044	CEU	CEPH	EUR	European Ancestry
1000g	NA12045	CEU	CEPH	EUR	European Ancestry
1000g	NA12046	CEU	CEPH	EUR	European Ancestry
1000g	NA12056	CEU	CEPH	EUR	European Ancestry
1000g	NA12057	CEU	CEPH	EUR	European Ancestry
1000g	NA12058	CEU	CEPH	EUR	European Ancestry
1000g	NA12144	CEU	CEPH	EUR	European Ancestry
1000g	NA12145	CEU	CEPH	EUR	European Ancestry
1000g	NA12146	CEU	CEPH	EUR	European Ancestry
1000g	NA12154	CEU	CEPH	EUR	European Ancestry
1000g	NA12155	CEU	CEPH	EUR	European Ancestry
1000g	NA12156	CEU	CEPH	EUR	European Ancestry
1000g	NA12234	CEU	CEPH	EUR	European Ancestry
1000g	NA12236	CEU	CEPH	EUR	European Ancestry
1000g	NA12239	CEU	CEPH	EUR	European Ancestry
1000g	NA12248	CEU	CEPH	EUR	European Ancestry
1000g	NA12249	CEU	CEPH	EUR	European Ancestry
1000g	NA12264	CEU	CEPH	EUR	European Ancestry
1000g	NA12272	CEU	CEPH	EUR	European Ancestry
1000g	NA12273	CEU	CEPH	EUR	European Ancestry
1000g	NA12274	CEU	CEPH	EUR	European Ancestry
1000g	NA12275	CEU	CEPH	EUR	European Ancestry
1000g	NA12282	CEU	CEPH	EUR	European Ancestry
1000g	NA12283	CEU	CEPH	EUR	European Ancestry
1000g	NA12286	CEU	CEPH	EUR	European Ancestry
1000g	NA12287	CEU	CEPH	EUR	European Ancestry
1000g	NA12329	CEU	CEPH	EUR	European Ancestry
1000g	NA12335	CEU	CEPH	EUR	European Ancestry
1000g	NA12336	CEU	CEPH	EUR	European Ancestry
1000g	NA12340	CEU	CEPH	EUR	European Ancestry
1000g	NA12341	CEU	CEPH	EUR	European Ancestry
1000g	NA12342	CEU	CEPH	EUR	European Ancestry
1000g	NA12343	CEU	CEPH	EUR	European Ancestry
1000g	NA12344	CEU	CEPH	EUR	European Ancestry
1000g	NA12347	CEU	CEPH	EUR	European Ancestry
1000g	NA12348	CEU	CEPH	EUR	European Ancestry
1000g	NA12376	CEU	CEPH	EUR	European Ancestry
1000g	NA12383	CEU	CEPH	EUR	European Ancestry
1000g	NA12386	CEU	CEPH	EUR	European Ancestry
1000g	NA12399	CEU	CEPH	EUR	European Ancestry
1000g	NA12400	CEU	CEPH	EUR	European Ancestry
1000g	NA12413	CEU	CEPH	EUR	European Ancestry
1000g	NA12414	CEU	CEPH	EUR	European Ancestry
1000g	NA12485	CEU	CEPH	EUR	European Ancestry
1000g	NA12489	CEU	CEPH	EUR	European Ancestry
1000g	NA12546	CEU	CEPH	EUR	European Ancestry
1000g	NA12707	CEU	CEPH	EUR	European Ancestry
1000g	NA12716	CEU	CEPH	EUR	European Ancestry
1000g	NA12717	CEU	CEPH	EUR	European Ancestry
1000g	NA12718	CEU	CEPH	EUR	European Ancestry
1000g	NA12739	CEU	CEPH	EUR	European Ancestry
1000g	NA12740	CEU	CEPH	EUR	European Ancestry
1000g	NA12748	CEU	CEPH	EUR	European Ancestry
1000g	NA12749	CEU	CEPH	EUR	European Ancestry
1000g	NA12750	CEU	CEPH	EUR	European Ancestry
1000g	NA12751	CEU	CEPH	EUR	European Ancestry
1000g	NA12752	CEU	CEPH	EUR	European Ancestry
1000g	NA12753	CEU	CEPH	EUR	European Ancestry
1000g	NA12760	CEU	CEPH	EUR	European Ancestry
1000g	NA12761	CEU	CEPH	EUR	European Ancestry
1000g	NA12762	CEU	CEPH	EUR	European Ancestry
1000g	NA12763	CEU	CEPH	EUR	European Ancestry
1000g	NA12766	CEU	CEPH	EUR	European Ancestry
1000g	NA12767	CEU	CEPH	EUR	European Ancestry
1000g	NA12775	CEU	CEPH	EUR	European Ancestry
1000g	NA12776	CEU	CEPH	EUR	European Ancestry
1000g	NA12777	CEU	CEPH	EUR	European Ancestry
1000g	NA12778	CEU	CEPH	EUR	European Ancestry
1000g	NA12801	CEU	CEPH	EUR	European Ancestry
1000g	NA12802	CEU	CEPH	EUR	European Ancestry
1000g	NA12812	CEU	CEPH	EUR	European Ancestry
1000g	NA12813	CEU	CEPH	EUR	European Ancestry
1000g	NA12814	CEU	CEPH	EUR	European Ancestry
1000g	NA12815	CEU	CEPH	EUR	European Ancestry
1000g	NA12817	CEU	CEPH	EUR	European Ancestry
1000g	NA12818	CEU	CEPH	EUR	European Ancestry
1000g	NA12827	CEU	CEPH	EUR	European Ancestry
1000g	NA12828	CEU	CEPH	EUR	European Ancestry
1000g	NA12829	CEU	CEPH	EUR	European Ancestry
1000g	NA12830	CEU	CEPH	EUR	European Ancestry
1000g	NA12832	CEU	CEPH	EUR	European Ancestry
1000g	NA12842	CEU	CEPH	EUR	European Ancestry
1000g	NA12843	CEU	CEPH	EUR	European Ancestry
1000g	NA12864	CEU	CEPH	EUR	European Ancestry
1000g	NA12865	CEU	CEPH	EUR	European Ancestry
1000g	NA12872	CEU	CEPH	EUR	European Ancestry
1000g	NA12873	CEU	CEPH	EUR	European Ancestry
1000g	NA12874	CEU	CEPH	EUR	European Ancestry
1000g	NA12875	CEU	CEPH	EUR	European Ancestry
1000g	NA12877	CEU	CEPH	EUR	European Ancestry
1000g	NA12878	CEU	CEPH	EUR	European Ancestry
1000g	NA12889	CEU	CEPH	EUR	European Ancestry
1000g	NA12890	CEU	CEPH	EUR	European Ancestry
1000g	NA12891	CEU	CEPH	EUR	European Ancestry
1000g	NA12892	CEU	CEPH	EUR	European Ancestry
1000g	NA18484	YRI	Yoruba	AFR	African Ancestry
1000g	NA18485	YRI	Yoruba	AFR	African Ancestry
1000g	NA18486	YRI	Yoruba	AFR	African Ancestry
1000g	NA18487	YRI	Yoruba	AFR	African Ancestry
1000g	NA18488	YRI	Yoruba	AFR	African Ancestry
1000g	NA18489	YRI	Yoruba	AFR	African Ancestry
1000g	NA18497	YRI	Yoruba	AFR	African Ancestry
1000g	NA18498	YRI	Yoruba	AFR	African Ancestry
1000g	NA18499	YRI	Yoruba	AFR	African Ancestry
1000g	NA18500	YRI	Yoruba	AFR	African Ancestry
1000g	NA18501	YRI	Yoruba	AFR	African Ancestry
1000g	NA18502	YRI	Yoruba	AFR	African Ancestry
1000g	NA18503	YRI	Yoruba	AFR	African Ancestry
1000g	NA18504	YRI	Yoruba	AFR	African Ancestry
1000g	NA18505	YRI	Yoruba	AFR	African Ancestry
1000g	NA18506	YRI	Yoruba	AFR	African Ancestry
1000g	NA18507	YRI	Yoruba	AFR	African Ancestry
1000g	NA18508	YRI	Yoruba	AFR	African Ancestry
1000g	NA18510	YRI	Yoruba	AFR	African Ancestry
1000g	NA18511	YRI	Yoruba	AFR	African Ancestry
1000g	NA18515	YRI	Yoruba	AFR	African Ancestry
1000g	NA18516	YRI	Yoruba	AFR	African Ancestry
1000g	NA18517	YRI	Yoruba	AFR	African Ancestry
1000g	NA18518	YRI	Yoruba	AFR	African Ancestry
1000g	NA18519	YRI	Yoruba	AFR	African Ancestry
1000g	NA18520	YRI	Yoruba	AFR	African Ancestry
1000g	NA18521	YRI	Yoruba	AFR	African Ancestry
1000g	NA18522	YRI	Yoruba	AFR	African Ancestry
1000g	NA18523	YRI	Yoruba	AFR	African Ancestry
1000g	NA18525	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18526	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18528	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18530	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18531	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18532	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18533	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18534	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18535	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18536	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18537	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18538	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18539	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18541	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18542	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18543	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18544	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18545	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18546	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18547	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18548	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18549	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18550	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18552	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18553	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18555	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18557	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18558	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18559	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18560	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18561	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18562	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18563	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18564	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18565	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18566	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18567	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18570	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18571	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18572	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18573	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18574	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18577	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18579	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18582	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18591	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18592	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18593	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18595	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18596	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18597	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18599	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18602	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18603	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18605	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18606	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18608	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18609	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18610	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18611	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18612	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18613	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18614	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18615	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18616	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18617	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18618	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18619	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18620	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18621	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18622	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18623	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18624	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18625	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18626	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18627	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18628	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18629	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18630	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18631	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18632	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18633	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18634	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18635	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18636	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18637	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18638	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18639	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18640	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18641	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18642	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18643	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18644	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18645	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18646	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18647	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18648	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18740	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18745	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18747	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18748	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18749	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18757	CHB	Han Chinese	EAS	East Asian Ancestry
1000g	NA18852	YRI	Yoruba	AFR	African Ancestry
1000g	NA18853	YRI	Yoruba	AFR	African Ancestry
1000g	NA18854	YRI	Yoruba	AFR	African Ancestry
1000g	NA18855	YRI	Yoruba	AFR	African Ancestry
1000g	NA18856	YRI	Yoruba	AFR	African Ancestry
1000g	NA18857	YRI	Yoruba	AFR	African Ancestry
1000g	NA18858	YRI	Yoruba	AFR	African Ancestry
1000g	NA18859	YRI	Yoruba	AFR	African Ancestry
1000g	NA18860	YRI	Yoruba	AFR	African Ancestry
1000g	NA18861	YRI	Yoruba	AFR	African Ancestry
1000g	NA18862	YRI	Yoruba	AFR	African Ancestry
1000g	NA18863	YRI	Yoruba	AFR	African Ancestry
1000g	NA18864	YRI	Yoruba	AFR	African Ancestry
1000g	NA18865	YRI	Yoruba	AFR	African Ancestry
1000g	NA18867	YRI	Yoruba	AFR	African Ancestry
1000g	NA18868	YRI	Yoruba	AFR	African Ancestry
1000g	NA18869	YRI	Yoruba	AFR	African Ancestry
1000g	NA18870	YRI	Yoruba	AFR	African Ancestry
1000g	NA18871	YRI	Yoruba	AFR	African Ancestry
1000g	NA18872	YRI	Yoruba	AFR	African Ancestry
1000g	NA18873	YRI	Yoruba	AFR	African Ancestry
1000g	NA18874	YRI	Yoruba	AFR	African Ancestry
1000g	NA18875	YRI	Yoruba	AFR	African Ancestry
1000g	NA18876	YRI	Yoruba	AFR	African Ancestry
1000g	NA18877	YRI	Yoruba	AFR	African Ancestry
1000g	NA18878	YRI	Yoruba	AFR	African Ancestry
1000g	NA18879	YRI	Yoruba	AFR	African Ancestry
1000g	NA18881	YRI	Yoruba	AFR	African Ancestry
1000g	NA18906	YRI	Yoruba	AFR	African Ancestry
1000g	NA18907	YRI	Yoruba	AFR	African Ancestry
1000g	NA18908	YRI	Yoruba	AFR	African Ancestry
1000g	NA18909	YRI	Yoruba	AFR	African Ancestry
1000g	NA18910	YRI	Yoruba	AFR	African Ancestry
1000g	NA18911	YRI	Yoruba	AFR	African Ancestry
1000g	NA18912	YRI	Yoruba	AFR	African Ancestry
1000g	NA18913	YRI	Yoruba	AFR	African Ancestry
1000g	NA18914	YRI	Yoruba	AFR	African Ancestry
1000g	NA18915	YRI	Yoruba	AFR	African Ancestry
1000g	NA18916	YRI	Yoruba	AFR	African Ancestry
1000g	NA18917	YRI	Yoruba	AFR	African Ancestry
1000g	NA18923	YRI	Yoruba	AFR	African Ancestry
1000g	NA18924	YRI	Yoruba	AFR	African Ancestry
1000g	NA18925	YRI	Yoruba	AFR	African Ancestry
1000g	NA18930	YRI	Yoruba	AFR	African Ancestry
1000g	NA18933	YRI	Yoruba	AFR	African Ancestry
1000g	NA18934	YRI	Yoruba	AFR	African Ancestry
1000g	NA18935	YRI	Yoruba	AFR	African Ancestry
1000g	NA18939	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18940	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18941	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18942	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18943	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18944	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18945	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18946	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18947	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18948	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18949	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18950	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18951	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18952	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18953	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18954	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18956	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18957	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18959	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18960	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18961	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18962	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18963	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18964	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18965	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18966	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18967	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18968	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18969	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18970	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18971	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18972	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18973	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18974	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18975	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18976	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18977	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18978	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18979	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18980	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18981	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18982	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18983	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18984	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18985	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18986	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18987	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18988	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18989	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18990	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18991	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18992	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18993	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18994	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18995	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18997	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18998	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA18999	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19000	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19001	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19002	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19003	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19004	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19005	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19006	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19007	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19009	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19010	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19011	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19012	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19017	LWK	Luhya	AFR	African Ancestry
1000g	NA19019	LWK	Luhya	AFR	African Ancestry
1000g	NA19020	LWK	Luhya	AFR	African Ancestry
1000g	NA19023	LWK	Luhya	AFR	African Ancestry
1000g	NA19024	LWK	Luhya	AFR	African Ancestry
1000g	NA19025	LWK	Luhya	AFR	African Ancestry
1000g	NA19026	LWK	Luhya	AFR	African Ancestry
1000g	NA19027	LWK	Luhya	AFR	African Ancestry
1000g	NA19028	LWK	Luhya	AFR	African Ancestry
1000g	NA19030	LWK	Luhya	AFR	African Ancestry
1000g	NA19031	LWK	Luhya	AFR	African Ancestry
1000g	NA19035	LWK	Luhya	AFR	African Ancestry
1000g	NA19036	LWK	Luhya	AFR	African Ancestry
1000g	NA19037	LWK	Luhya	AFR	African Ancestry
1000g	NA19038	LWK	Luhya	AFR	African Ancestry
1000g	NA19041	LWK	Luhya	AFR	African Ancestry
1000g	NA19042	LWK	Luhya	AFR	African Ancestry
1000g	NA19043	LWK	Luhya	AFR	African Ancestry
1000g	NA19054	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19055	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19056	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19057	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19058	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19059	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19060	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19062	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19063	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19064	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19065	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19066	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19067	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19068	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19070	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19072	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19074	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19075	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19076	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19077	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19078	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19079	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19080	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19081	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19082	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19083	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19084	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19085	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19086	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19087	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19088	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19089	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19090	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19091	JPT	Japanese	EAS	East Asian Ancestry
1000g	NA19092	YRI	Yoruba	AFR	African Ancestry
1000g	NA19093	YRI	Yoruba	AFR	African Ancestry
1000g	NA19094	YRI	Yoruba	AFR	African Ancestry
1000g	NA19095	YRI	Yoruba	AFR	African Ancestry
1000g	NA19096	YRI	Yoruba	AFR	African Ancestry
1000g	NA19097	YRI	Yoruba	AFR	African Ancestry
1000g	NA19098	YRI	Yoruba	AFR	African Ancestry
1000g	NA19099	YRI	Yoruba	AFR	African Ancestry
1000g	NA19100	YRI	Yoruba	AFR	African Ancestry
1000g	NA19101	YRI	Yoruba	AFR	African Ancestry
1000g	NA19102	YRI	Yoruba	AFR	African Ancestry
1000g	NA19103	YRI	Yoruba	AFR	African Ancestry
1000g	NA19107	YRI	Yoruba	AFR	African Ancestry
1000g	NA19108	YRI	Yoruba	AFR	African Ancestry
1000g	NA19109	YRI	Yoruba	AFR	African Ancestry
1000g	NA19113	YRI	Yoruba	AFR	African Ancestry
1000g	NA19114	YRI	Yoruba	AFR	African Ancestry
1000g	NA19115	YRI	Yoruba	AFR	African Ancestry
1000g	NA19116	YRI	Yoruba	AFR	African Ancestry
1000g	NA19117	YRI	Yoruba	AFR	African Ancestry
1000g	NA19118	YRI	Yoruba	AFR	African Ancestry
1000g	NA19119	YRI	Yoruba	AFR	African Ancestry
1000g	NA19120	YRI	Yoruba	AFR	African Ancestry
1000g	NA19121	YRI	Yoruba	AFR	African Ancestry
