project	sample	accession	center	platform	instrument	library	layout	description	fastq_r1_md5	fastq_r2_md5	fastq_r1_ftp	fastq_r2_ftp	fastq_r1	fastq_r2
PRJEB3252	SC_GMJOL5309956	ERR217693	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916277	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	fd479839db11d2ecd84f83874daaab9f	50a93a4d0b618d467f129bb95fcfe3fc	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217693/ERR217693_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217693/ERR217693_2.fastq.gz	data/source/ggvp/fastq/ERR217693_r1.fastq.gz	data/source/ggvp/fastq/ERR217693_r2.fastq.gz
PRJEB3252	SC_GMJOL5309957	ERR217694	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916265	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	eae6aa8ab7a9ce4aeae60c85a5adfffd	184eab5baafdb144ed48e11450825d13	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217694/ERR217694_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217694/ERR217694_2.fastq.gz	data/source/ggvp/fastq/ERR217694_r1.fastq.gz	data/source/ggvp/fastq/ERR217694_r2.fastq.gz
PRJEB3252	SC_GMJOL5309958	ERR217695	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916253	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	87668b0522dcebf619e5d4f43c6108c1	660a64b0bb36522922ae24c7f0a28844	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217695/ERR217695_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217695/ERR217695_2.fastq.gz	data/source/ggvp/fastq/ERR217695_r1.fastq.gz	data/source/ggvp/fastq/ERR217695_r2.fastq.gz
PRJEB3252	SC_GMJOL5309959	ERR217696	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916241	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	0b631dfbbacd4a3d764c1439b00ab27b	b653a17bb79bba917b395213a393b355	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217696/ERR217696_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217696/ERR217696_2.fastq.gz	data/source/ggvp/fastq/ERR217696_r1.fastq.gz	data/source/ggvp/fastq/ERR217696_r2.fastq.gz
PRJEB3252	SC_GMJOL5309960	ERR217697	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916229	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	b1f01dcf82fa055c7a1e61f146bf09b3	e4aeb344896c15f484d4866c802f7f1e	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217697/ERR217697_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217697/ERR217697_2.fastq.gz	data/source/ggvp/fastq/ERR217697_r1.fastq.gz	data/source/ggvp/fastq/ERR217697_r2.fastq.gz
PRJEB3252	SC_GMJOL5309961	ERR217698	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916217	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	36294a688e691990d4bf9371a1a2b77a	1b5d5ba7998e97491e32fedc18a9368b	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217698/ERR217698_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217698/ERR217698_2.fastq.gz	data/source/ggvp/fastq/ERR217698_r1.fastq.gz	data/source/ggvp/fastq/ERR217698_r2.fastq.gz
PRJEB3252	SC_GMJOL5309963	ERR217699	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916205	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	829788d55c960abfef7a6765f75256eb	f032e4ba736ab6c782fd92a887265621	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217699/ERR217699_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217699/ERR217699_2.fastq.gz	data/source/ggvp/fastq/ERR217699_r1.fastq.gz	data/source/ggvp/fastq/ERR217699_r2.fastq.gz
PRJEB3252	SC_GMJOL5309953	ERR217700	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916289	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	51e65cb370c2727b9d1649616b4fdd20	5d4d17cf08693a55cf50d6cdb7183ce3	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217700/ERR217700_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217700/ERR217700_2.fastq.gz	data/source/ggvp/fastq/ERR217700_r1.fastq.gz	data/source/ggvp/fastq/ERR217700_r2.fastq.gz
PRJEB3252	SC_GMJOL5309956	ERR217701	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916277	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	96af5ff7e81b2f19f8dd5dccbe61563c	6d9d541f79726b0e786609a43a6b9381	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217701/ERR217701_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217701/ERR217701_2.fastq.gz	data/source/ggvp/fastq/ERR217701_r1.fastq.gz	data/source/ggvp/fastq/ERR217701_r2.fastq.gz
PRJEB3252	SC_GMJOL5309957	ERR217702	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916265	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	c6e9ca43c0fe1056a02ff54f05342fe0	d30680ba8fad74a73cea0e7f031821a9	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217702/ERR217702_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217702/ERR217702_2.fastq.gz	data/source/ggvp/fastq/ERR217702_r1.fastq.gz	data/source/ggvp/fastq/ERR217702_r2.fastq.gz
PRJEB3252	SC_GMJOL5309958	ERR217703	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916253	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	43edd8f9a816255510c8cc44e5507e75	6988ee4e64693ef11a2bc330c7317e1b	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217703/ERR217703_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217703/ERR217703_2.fastq.gz	data/source/ggvp/fastq/ERR217703_r1.fastq.gz	data/source/ggvp/fastq/ERR217703_r2.fastq.gz
PRJEB3252	SC_GMJOL5309959	ERR217704	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916241	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	b59a940126a589f5e53c7a6c32b792d2	058d75e25f41ab25e5d4d8b6ee8729bc	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217704/ERR217704_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217704/ERR217704_2.fastq.gz	data/source/ggvp/fastq/ERR217704_r1.fastq.gz	data/source/ggvp/fastq/ERR217704_r2.fastq.gz
PRJEB3252	SC_GMJOL5309960	ERR217705	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916229	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	cda602e1ce26033af79010191b6eb63d	04c8012d512951d68f4744a62d3cfa26	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217705/ERR217705_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217705/ERR217705_2.fastq.gz	data/source/ggvp/fastq/ERR217705_r1.fastq.gz	data/source/ggvp/fastq/ERR217705_r2.fastq.gz
PRJEB3252	SC_GMJOL5309961	ERR217706	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916217	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	81af8f199f2ab1f3c08dfe721f3ef91b	8df0dd45b6a042279c3848fbcf1c9b52	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217706/ERR217706_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217706/ERR217706_2.fastq.gz	data/source/ggvp/fastq/ERR217706_r1.fastq.gz	data/source/ggvp/fastq/ERR217706_r2.fastq.gz
PRJEB3252	SC_GMJOL5309963	ERR217707	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916205	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	6669c0c539637c99630cf9c11c6ccf7e	e46c49326692d07cc86d003b2c99ade3	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217707/ERR217707_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217707/ERR217707_2.fastq.gz	data/source/ggvp/fastq/ERR217707_r1.fastq.gz	data/source/ggvp/fastq/ERR217707_r2.fastq.gz
PRJEB3252	SC_GMJOL5309953	ERR217708	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916289	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	e97fa64fe360ac933969d90ef0ee44de	c0af4244b53d8057855c266ccf8e9738	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217708/ERR217708_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217708/ERR217708_2.fastq.gz	data/source/ggvp/fastq/ERR217708_r1.fastq.gz	data/source/ggvp/fastq/ERR217708_r2.fastq.gz
PRJEB3252	SC_GMJOL5309956	ERR217709	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916277	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	09d54db7a37a7d9e6c1834563a88f06a	5b62f40f1139e0a92c8d630a92937eea	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217709/ERR217709_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217709/ERR217709_2.fastq.gz	data/source/ggvp/fastq/ERR217709_r1.fastq.gz	data/source/ggvp/fastq/ERR217709_r2.fastq.gz
PRJEB3252	SC_GMJOL5309957	ERR217710	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916265	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	6470fc3ebef5f81850220e34de6b24ab	eab2cd615d4d25879007fe4544429ca4	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217710/ERR217710_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217710/ERR217710_2.fastq.gz	data/source/ggvp/fastq/ERR217710_r1.fastq.gz	data/source/ggvp/fastq/ERR217710_r2.fastq.gz
PRJEB3252	SC_GMJOL5309958	ERR217711	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916253	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	1bf009955dbb740ff29429af6bf785e0	66a59e0b38fd43c841f6660d38fa989c	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217711/ERR217711_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217711/ERR217711_2.fastq.gz	data/source/ggvp/fastq/ERR217711_r1.fastq.gz	data/source/ggvp/fastq/ERR217711_r2.fastq.gz
PRJEB3252	SC_GMJOL5309959	ERR217712	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916241	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	8c0d6a8d35a5fa75b59038b73406fd6f	d009e8b6fc1faee719a9b32103806b7d	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217712/ERR217712_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217712/ERR217712_2.fastq.gz	data/source/ggvp/fastq/ERR217712_r1.fastq.gz	data/source/ggvp/fastq/ERR217712_r2.fastq.gz
PRJEB3252	SC_GMJOL5309960	ERR217713	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916229	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	251ca8d3a171b1d1cad3f5dc75c083a1	78dfb042bb75fc72d500db8c9e1b1280	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217713/ERR217713_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217713/ERR217713_2.fastq.gz	data/source/ggvp/fastq/ERR217713_r1.fastq.gz	data/source/ggvp/fastq/ERR217713_r2.fastq.gz
PRJEB3252	SC_GMJOL5309961	ERR217714	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916217	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	5e5eb66958bbf74b45af11470d51100b	903ed6f52164ee8883567b430d7255b6	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217714/ERR217714_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217714/ERR217714_2.fastq.gz	data/source/ggvp/fastq/ERR217714_r1.fastq.gz	data/source/ggvp/fastq/ERR217714_r2.fastq.gz
PRJEB3252	SC_GMJOL5309963	ERR217715	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916205	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	c23d6a447613a09f94506c4d60afdbe4	dd67bd075803b9519461648e01c1dbc7	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217715/ERR217715_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217715/ERR217715_2.fastq.gz	data/source/ggvp/fastq/ERR217715_r1.fastq.gz	data/source/ggvp/fastq/ERR217715_r2.fastq.gz
PRJEB3252	SC_GMJOL5309953	ERR217716	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916289	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	060e7b0ff45b47eac10f6ec0fe051773	da71870dd218f1af40514421b0f6ec76	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217716/ERR217716_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217716/ERR217716_2.fastq.gz	data/source/ggvp/fastq/ERR217716_r1.fastq.gz	data/source/ggvp/fastq/ERR217716_r2.fastq.gz
PRJEB3252	SC_GMJOL5309956	ERR217717	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916277	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	2b47df9b6c1d97888c57757c05de0d5c	d07401febdc34e91af4af90b452313cd	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217717/ERR217717_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217717/ERR217717_2.fastq.gz	data/source/ggvp/fastq/ERR217717_r1.fastq.gz	data/source/ggvp/fastq/ERR217717_r2.fastq.gz
PRJEB3252	SC_GMJOL5309957	ERR217718	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916265	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	7b36480691c01dba402d77f3b3afa767	01cb5ad393404c7c9bb2676c144c65e9	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217718/ERR217718_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217718/ERR217718_2.fastq.gz	data/source/ggvp/fastq/ERR217718_r1.fastq.gz	data/source/ggvp/fastq/ERR217718_r2.fastq.gz
PRJEB3252	SC_GMJOL5309958	ERR217719	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916253	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	6e0ec0a8fc28d2601a7a27b430d21ffe	c31d7a5f5b92e27e7bfe2ca4120a46ab	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217719/ERR217719_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217719/ERR217719_2.fastq.gz	data/source/ggvp/fastq/ERR217719_r1.fastq.gz	data/source/ggvp/fastq/ERR217719_r2.fastq.gz
PRJEB3252	SC_GMJOL5309959	ERR217720	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916241	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	59329c12cd838f6031c337b227ef1753	cacb521405307ac1f813c707d2979f46	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217720/ERR217720_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217720/ERR217720_2.fastq.gz	data/source/ggvp/fastq/ERR217720_r1.fastq.gz	data/source/ggvp/fastq/ERR217720_r2.fastq.gz
PRJEB3252	SC_GMJOL5309960	ERR217721	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916229	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	0ca4f11caaceb7546ca11aa57b78e44b	2bfd607b9077c66a55b56919330ccdab	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217721/ERR217721_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217721/ERR217721_2.fastq.gz	data/source/ggvp/fastq/ERR217721_r1.fastq.gz	data/source/ggvp/fastq/ERR217721_r2.fastq.gz
PRJEB3252	SC_GMJOL5309961	ERR217722	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916217	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	4d9dc0475c61eea10b44df4b7948ad36	448729159252e231f9abb4347e929c32	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217722/ERR217722_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217722/ERR217722_2.fastq.gz	data/source/ggvp/fastq/ERR217722_r1.fastq.gz	data/source/ggvp/fastq/ERR217722_r2.fastq.gz
PRJEB3252	SC_GMJOL5309963	ERR217723	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916205	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	38d03560b4af6a0cce905c79c5fea89d	865ada59981431b2aef5329eafcdc4f6	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217723/ERR217723_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217723/ERR217723_2.fastq.gz	data/source/ggvp/fastq/ERR217723_r1.fastq.gz	data/source/ggvp/fastq/ERR217723_r2.fastq.gz
PRJEB3252	SC_GMJOL5309973	ERR217724	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916287	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	60b776cbba2944e79f7f14ccb3031af3	49683162698cf891bd0cd6cf910c296e	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217724/ERR217724_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217724/ERR217724_2.fastq.gz	data/source/ggvp/fastq/ERR217724_r1.fastq.gz	data/source/ggvp/fastq/ERR217724_r2.fastq.gz
PRJEB3252	SC_GMJOL5309974	ERR217725	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916275	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	7d168f2abdf48fecfd8458c772964881	08e3fcd1c33620da887c53ad7fd18b7d	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217725/ERR217725_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217725/ERR217725_2.fastq.gz	data/source/ggvp/fastq/ERR217725_r1.fastq.gz	data/source/ggvp/fastq/ERR217725_r2.fastq.gz
PRJEB3252	SC_GMJOL5309975	ERR217726	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916263	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	ac2f17c8a67491446870bbedba7a3e4e	519ce44eabe67ea0fa0048be76500d54	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217726/ERR217726_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217726/ERR217726_2.fastq.gz	data/source/ggvp/fastq/ERR217726_r1.fastq.gz	data/source/ggvp/fastq/ERR217726_r2.fastq.gz
PRJEB3252	SC_GMJOL5309976	ERR217727	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916251	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	70c3a05e79e271486e18a729537f8830	49ec5189c41469599e978d7989caff88	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217727/ERR217727_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217727/ERR217727_2.fastq.gz	data/source/ggvp/fastq/ERR217727_r1.fastq.gz	data/source/ggvp/fastq/ERR217727_r2.fastq.gz
PRJEB3252	SC_GMJOL5309977	ERR217728	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916239	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	2b455ee05661104a99e2dd0803b00409	844565e570ef46e1fa152b45a9ecae09	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217728/ERR217728_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217728/ERR217728_2.fastq.gz	data/source/ggvp/fastq/ERR217728_r1.fastq.gz	data/source/ggvp/fastq/ERR217728_r2.fastq.gz
PRJEB3252	SC_GMJOL5309979	ERR217729	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916227	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	6d513b28350bc4d6adcaf15721a802af	146c58e961410e7c30bb1196b9662880	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217729/ERR217729_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217729/ERR217729_2.fastq.gz	data/source/ggvp/fastq/ERR217729_r1.fastq.gz	data/source/ggvp/fastq/ERR217729_r2.fastq.gz
PRJEB3252	SC_GMJOL5309980	ERR217730	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916215	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	af83c57aad347dc850a888e291e2e5a3	4fe2dea422416917aaaf18a3f2d1d8fd	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217730/ERR217730_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217730/ERR217730_2.fastq.gz	data/source/ggvp/fastq/ERR217730_r1.fastq.gz	data/source/ggvp/fastq/ERR217730_r2.fastq.gz
PRJEB3252	SC_GMJOL5309973	ERR217731	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916287	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	9081e6fa0367b46fd5ce91695674a7b8	f90f2d99799749eb29be33a723ca75c7	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217731/ERR217731_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217731/ERR217731_2.fastq.gz	data/source/ggvp/fastq/ERR217731_r1.fastq.gz	data/source/ggvp/fastq/ERR217731_r2.fastq.gz
PRJEB3252	SC_GMJOL5309974	ERR217732	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916275	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	5d13549fcd2644d5c3586ed6299ab1ff	ac0c8af04fd54a0a0288a660d1c54d7c	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217732/ERR217732_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217732/ERR217732_2.fastq.gz	data/source/ggvp/fastq/ERR217732_r1.fastq.gz	data/source/ggvp/fastq/ERR217732_r2.fastq.gz
PRJEB3252	SC_GMJOL5309975	ERR217733	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916263	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	8a25dff0324022ec31feab0ffea00a6c	9e5ff1bd93843b30617397c2b12d841a	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217733/ERR217733_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217733/ERR217733_2.fastq.gz	data/source/ggvp/fastq/ERR217733_r1.fastq.gz	data/source/ggvp/fastq/ERR217733_r2.fastq.gz
PRJEB3252	SC_GMJOL5309976	ERR217734	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916251	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	5f379c99ec74a7a1b3b5fd3c61fa9b7f	e23a4e554d59ca4af7872aa7949c66d3	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217734/ERR217734_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217734/ERR217734_2.fastq.gz	data/source/ggvp/fastq/ERR217734_r1.fastq.gz	data/source/ggvp/fastq/ERR217734_r2.fastq.gz
PRJEB3252	SC_GMJOL5309977	ERR217735	Wellcome Sanger Institute	ILLUMINA	Illumina HiSeq 2000	5916239	PAIRED	Low_coverage_sequencing_of_the_Jola_from_Gambia_Western_Division__GWJ_	abae330d4d858ddefff440a743421ea6	63b9568f91959170d94d061fa2a3cda5	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217735/ERR217735_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/ERR217735/ERR217735_2.fastq.gz	data/source/ggvp/fastq/ERR217735_r1.fastq.gz	data/source/ggvp/fastq/ERR217735_r2.fastq.gz
